key,branch,source_lambda,init_index,eval_lambda,E_lambda,E0,overlap,center_offset_norm,separation,branch_type
Type A candidate|co0.05|ov0.0|sep5.0,cand_lam1_init3,1.0,3,0,7.366310027952623,7.366310027952623,0.01122616095190403,0.053034072515833836,5.02494281557329,Type A candidate
Type A candidate|co0.05|ov0.0|sep5.0,cand_lam1_init3,1.0,3,0.01,7.366422289562141,7.366310027952623,0.01122616095190403,0.053034072515833836,5.02494281557329,Type A candidate
Type A candidate|co0.05|ov0.0|sep5.0,cand_lam1_init3,1.0,3,0.05,7.366871336000218,7.366310027952623,0.01122616095190403,0.053034072515833836,5.02494281557329,Type A candidate
Type A candidate|co0.05|ov0.0|sep5.0,cand_lam1_init3,1.0,3,0.1,7.367432644047813,7.366310027952623,0.01122616095190403,0.053034072515833836,5.02494281557329,Type A candidate
Type A candidate|co0.05|ov0.0|sep5.0,cand_lam1_init3,1.0,3,0.5,7.371923108428575,7.366310027952623,0.01122616095190403,0.053034072515833836,5.02494281557329,Type A candidate
Type A candidate|co0.05|ov0.0|sep5.0,cand_lam1_init3,1.0,3,1,7.377536188904527,7.366310027952623,0.01122616095190403,0.053034072515833836,5.02494281557329,Type A candidate
Type A candidate|co0.05|ov0.0|sep5.0,cand_lam1_init3,1.0,3,5,7.422440832712143,7.366310027952623,0.01122616095190403,0.053034072515833836,5.02494281557329,Type A candidate
Type A candidate|co0.03|ov0.0|sep2.7,cand_lam1_init4,1.0,4,0,8.662127257801856,8.662127257801856,0.03801594595599223,0.028713394970378187,2.6511218940801338,Type A candidate
Type A candidate|co0.03|ov0.0|sep2.7,cand_lam1_init4,1.0,4,0.01,8.662507417261416,8.662127257801856,0.03801594595599223,0.028713394970378187,2.6511218940801338,Type A candidate
Type A candidate|co0.03|ov0.0|sep2.7,cand_lam1_init4,1.0,4,0.05,8.664028055099656,8.662127257801856,0.03801594595599223,0.028713394970378187,2.6511218940801338,Type A candidate
Type A candidate|co0.03|ov0.0|sep2.7,cand_lam1_init4,1.0,4,0.1,8.665928852397455,8.662127257801856,0.03801594595599223,0.028713394970378187,2.6511218940801338,Type A candidate
Type A candidate|co0.03|ov0.0|sep2.7,cand_lam1_init4,1.0,4,0.5,8.681135230779851,8.662127257801856,0.03801594595599223,0.028713394970378187,2.6511218940801338,Type A candidate
Type A candidate|co0.03|ov0.0|sep2.7,cand_lam1_init4,1.0,4,1,8.700143203757849,8.662127257801856,0.03801594595599223,0.028713394970378187,2.6511218940801338,Type A candidate
Type A candidate|co0.03|ov0.0|sep2.7,cand_lam1_init4,1.0,4,5,8.852206987581818,8.662127257801856,0.03801594595599223,0.028713394970378187,2.6511218940801338,Type A candidate
Type A candidate|co0.07|ov0.0|sep2.3,cand_lam1_init5,1.0,5,0,8.298554193307643,8.298554193307643,0.020425082843162086,0.06936764778863642,2.2933414726118833,Type A candidate
Type A candidate|co0.07|ov0.0|sep2.3,cand_lam1_init5,1.0,5,0.01,8.298758444136075,8.298554193307643,0.020425082843162086,0.06936764778863642,2.2933414726118833,Type A candidate
Type A candidate|co0.07|ov0.0|sep2.3,cand_lam1_init5,1.0,5,0.05,8.2995754474498,8.298554193307643,0.020425082843162086,0.06936764778863642,2.2933414726118833,Type A candidate
Type A candidate|co0.07|ov0.0|sep2.3,cand_lam1_init5,1.0,5,0.1,8.300596701591958,8.298554193307643,0.020425082843162086,0.06936764778863642,2.2933414726118833,Type A candidate
Type A candidate|co0.07|ov0.0|sep2.3,cand_lam1_init5,1.0,5,0.5,8.308766734729224,8.298554193307643,0.020425082843162086,0.06936764778863642,2.2933414726118833,Type A candidate
Type A candidate|co0.07|ov0.0|sep2.3,cand_lam1_init5,1.0,5,1,8.318979276150806,8.298554193307643,0.020425082843162086,0.06936764778863642,2.2933414726118833,Type A candidate
Type A candidate|co0.07|ov0.0|sep2.3,cand_lam1_init5,1.0,5,5,8.400679607523454,8.298554193307643,0.020425082843162086,0.06936764778863642,2.2933414726118833,Type A candidate
