key,branch,source_lambda,init_index,eval_lambda,E_lambda,E0,overlap,center_offset_norm,separation,branch_type
Type A candidate|co0.03|ov0.1|sep1.2,cand_lam1_init7,1.0,7,0.1,32.530292632747596,32.519510117353725,0.10782515393871184,0.028676121136437624,1.1579409418239763,Type A candidate
Type A candidate|co0.03|ov0.1|sep1.2,cand_lam1_init7,1.0,7,0.5,32.57342269432308,32.519510117353725,0.10782515393871184,0.028676121136437624,1.1579409418239763,Type A candidate
Type A candidate|co0.03|ov0.1|sep1.2,cand_lam1_init7,1.0,7,1,32.62733527129244,32.519510117353725,0.10782515393871184,0.028676121136437624,1.1579409418239763,Type A candidate
Type A candidate|co0.03|ov0.1|sep1.2,cand_lam1_init7,1.0,7,5,33.05863588704729,32.519510117353725,0.10782515393871184,0.028676121136437624,1.1579409418239763,Type A candidate
Type A candidate|co0.04|ov0.2|sep4.1,cand_lam1_init8,1.0,8,0,33.60686081337039,33.60686081337039,0.1693980968696211,0.044306428532674295,4.071359607590324,Type A candidate
Type A candidate|co0.04|ov0.2|sep4.1,cand_lam1_init8,1.0,8,0.01,33.608554794339085,33.60686081337039,0.1693980968696211,0.044306428532674295,4.071359607590324,Type A candidate
Type A candidate|co0.04|ov0.2|sep4.1,cand_lam1_init8,1.0,8,0.05,33.61533071821387,33.60686081337039,0.1693980968696211,0.044306428532674295,4.071359607590324,Type A candidate
Type A candidate|co0.04|ov0.2|sep4.1,cand_lam1_init8,1.0,8,0.1,33.62380062305735,33.60686081337039,0.1693980968696211,0.044306428532674295,4.071359607590324,Type A candidate
Type A candidate|co0.04|ov0.2|sep4.1,cand_lam1_init8,1.0,8,0.5,33.6915598618052,33.60686081337039,0.1693980968696211,0.044306428532674295,4.071359607590324,Type A candidate
Type A candidate|co0.04|ov0.2|sep4.1,cand_lam1_init8,1.0,8,1,33.77625891024001,33.60686081337039,0.1693980968696211,0.044306428532674295,4.071359607590324,Type A candidate
Type A candidate|co0.04|ov0.2|sep4.1,cand_lam1_init8,1.0,8,5,34.453851297718494,33.60686081337039,0.1693980968696211,0.044306428532674295,4.071359607590324,Type A candidate
Type A candidate|co0.02|ov0.1|sep1.8,cand_lam1_init9,1.0,9,0,33.12401922890983,33.12401922890983,0.10285832424630292,0.02398308003043908,1.845293379117665,Type A candidate
