key,branch,source_lambda,init_index,eval_lambda,E_lambda,E0,overlap,center_offset_norm,separation,branch_type
Type A candidate|co0.03|ov0.0|sep5.5,cand_lam0.05_init3,0.05,3,0.01,6.511841361240529,6.51149932138918,0.0342039851349097,0.034138299832839544,5.474941090797044,Type A candidate
Type A candidate|co0.03|ov0.0|sep5.5,cand_lam0.05_init3,0.05,3,0.05,6.513209520645925,6.51149932138918,0.0342039851349097,0.034138299832839544,5.474941090797044,Type A candidate
Type A candidate|co0.03|ov0.0|sep5.5,cand_lam0.05_init3,0.05,3,0.1,6.514919719902671,6.51149932138918,0.0342039851349097,0.034138299832839544,5.474941090797044,Type A candidate
Type A candidate|co0.03|ov0.0|sep5.5,cand_lam0.05_init3,0.05,3,0.5,6.528601313956635,6.51149932138918,0.0342039851349097,0.034138299832839544,5.474941090797044,Type A candidate
Type A candidate|co0.03|ov0.0|sep5.5,cand_lam0.05_init3,0.05,3,1,6.545703306524089,6.51149932138918,0.0342039851349097,0.034138299832839544,5.474941090797044,Type A candidate
Type A candidate|co0.03|ov0.0|sep5.5,cand_lam0.05_init3,0.05,3,5,6.682519247063729,6.51149932138918,0.0342039851349097,0.034138299832839544,5.474941090797044,Type A candidate
Type A candidate|co0.05|ov0.5|sep2.8,cand_lam0.05_init4,0.05,4,0,6.583964020233781,6.583964020233781,0.5012789376971036,0.04937281022365981,2.7730394402176244,Type A candidate
Type A candidate|co0.05|ov0.5|sep2.8,cand_lam0.05_init4,0.05,4,0.01,6.5889768096107515,6.583964020233781,0.5012789376971036,0.04937281022365981,2.7730394402176244,Type A candidate
Type A candidate|co0.05|ov0.5|sep2.8,cand_lam0.05_init4,0.05,4,0.05,6.609027967118636,6.583964020233781,0.5012789376971036,0.04937281022365981,2.7730394402176244,Type A candidate
Type A candidate|co0.05|ov0.5|sep2.8,cand_lam0.05_init4,0.05,4,0.1,6.634091914003491,6.583964020233781,0.5012789376971036,0.04937281022365981,2.7730394402176244,Type A candidate
Type A candidate|co0.05|ov0.5|sep2.8,cand_lam0.05_init4,0.05,4,0.5,6.834603489082332,6.583964020233781,0.5012789376971036,0.04937281022365981,2.7730394402176244,Type A candidate
Type A candidate|co0.05|ov0.5|sep2.8,cand_lam0.05_init4,0.05,4,1,7.085242957930884,6.583964020233781,0.5012789376971036,0.04937281022365981,2.7730394402176244,Type A candidate
Type A candidate|co0.05|ov0.5|sep2.8,cand_lam0.05_init4,0.05,4,5,9.090358708719299,6.583964020233781,0.5012789376971036,0.04937281022365981,2.7730394402176244,Type A candidate
Mixed/ambiguous|co0.10|ov1.1|sep3.1,cand_lam0.05_init5,0.05,5,0,7.412897816509972,7.412897816509972,1.0541810962883034,0.10115596250979206,3.1260315193282064,Mixed/ambiguous
